person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status,person_gender_male,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes
23,51519.0,3,10000.0,14.59,0.19,2,590,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
24,42643.0,2,5000.0,11.49,0.12,3,581,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,42977.0,0,5000.0,11.01,0.12,3,659,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
24,42714.0,2,5000.0,11.71,0.12,3,635,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
25,42749.0,0,5000.0,11.71,0.12,2,589,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
21,42848.0,0,5000.0,10.65,0.12,3,588,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
22,43002.0,2,5000.0,11.71,0.12,2,667,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
23,42999.0,2,5000.0,6.99,0.12,2,660,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
26,35609.0,4,5000.0,12.99,0.14,2,661,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
25,44189.0,3,10000.0,11.01,0.23,2,615,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
23,51544.0,2,5200.0,10.25,0.1,4,589,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
22,42795.0,0,5000.0,11.01,0.12,4,624,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
23,43364.0,1,5000.0,11.01,0.12,2,651,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
25,43243.0,7,5000.0,10.36,0.12,3,640,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
22,43111.0,1,5000.0,7.88,0.12,3,600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24,42815.0,0,5000.0,7.88,0.12,4,673,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
22,42839.0,0,5000.0,13.23,0.12,2,701,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
25,51276.0,4,7000.0,8.59,0.14,3,670,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
25,43837.0,2,13750.0,13.22,0.31,4,622,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,51722.0,4,4500.0,11.48,0.09,3,582,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
25,35900.0,2,5000.0,15.7,0.14,3,667,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
22,51566.0,0,5000.0,8.94,0.1,2,658,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
23,36102.0,1,5000.0,11.01,0.14,3,648,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24,35794.0,0,5000.0,6.92,0.14,3,665,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
23,43004.0,2,5000.0,14.72,0.12,3,698,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
25,51061.0,4,6000.0,8.94,0.12,2,524,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
24,51447.0,2,7000.0,8.59,0.14,2,669,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
25,42792.0,0,5000.0,8.94,0.12,2,540,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
23,43891.0,1,5000.0,13.57,0.11,3,656,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
21,43577.0,0,5000.0,11.01,0.11,4,690,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
26,44215.0,4,5000.0,7.68,0.11,4,613,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
22,36864.0,0,5000.0,18.25,0.14,2,676,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
21,51484.0,0,12000.0,14.26,0.23,4,625,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
23,44259.0,0,5000.0,14.79,0.11,2,607,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
21,44227.0,0,5000.0,12.99,0.11,4,596,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
23,37371.0,2,5000.0,14.17,0.13,3,711,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26,43996.0,4,5000.0,10.37,0.11,4,675,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23,51358.0,2,5750.0,13.57,0.11,3,581,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
22,36966.0,0,5000.0,14.54,0.14,4,646,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
23,44048.0,3,5000.0,11.01,0.11,3,588,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
23,44444.0,0,5000.0,6.17,0.11,2,612,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
22,37022.0,0,5000.0,17.43,0.14,2,636,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26,51547.0,5,15000.0,11.26,0.29,4,632,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23,51478.0,0,4400.0,11.89,0.09,4,695,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
22,36814.0,0,5000.0,15.21,0.14,3,605,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
24,37192.0,3,5000.0,15.7,0.13,4,571,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
22,44216.0,1,5000.0,13.48,0.11,3,656,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
23,44453.0,0,5000.0,13.22,0.11,4,629,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
23,44053.0,1,5000.0,7.49,0.11,4,628,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
22,51257.0,0,13000.0,11.01,0.25,4,644,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25,51452.0,7,8000.0,9.63,0.16,2,656,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
26,44699.0,8,5000.0,12.84,0.11,4,605,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
24,44528.0,3,5000.0,6.03,0.11,3,647,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
26,44696.0,3,5000.0,8.9,0.11,4,542,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
25,44742.0,2,5000.0,6.54,0.11,2,611,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
22,45169.0,0,5000.0,9.99,0.11,3,700,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
23,51348.0,0,5400.0,11.78,0.11,4,678,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
24,51325.0,3,7500.0,10.51,0.15,3,630,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
22,45317.0,3,5000.0,5.42,0.11,2,682,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
24,51531.0,2,2000.0,11.28,0.04,2,593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
22,45008.0,3,5000.0,10.65,0.11,4,551,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
26,44136.0,2,5000.0,12.29,0.11,3,634,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
22,45864.0,4,5000.0,11.03,0.11,3,691,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26,51463.0,6,15075.0,12.92,0.29,2,697,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
23,38816.0,3,5000.0,9.91,0.13,4,676,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,51287.0,0,5400.0,11.01,0.11,2,686,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
23,51606.0,0,8500.0,7.74,0.16,3,594,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23,39532.0,0,5000.0,9.91,0.13,3,673,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
24,46753.0,0,5000.0,13.99,0.11,4,640,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
23,39212.0,0,5000.0,11.01,0.13,4,735,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
22,46709.0,0,5000.0,7.29,0.11,3,604,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
21,46443.0,0,5000.0,11.01,0.11,4,635,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
23,51738.0,4,10000.0,5.42,0.19,4,708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,46467.0,3,5000.0,11.58,0.11,3,709,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
25,39320.0,5,5000.0,15.37,0.13,3,540,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
23,39188.0,0,5000.0,13.93,0.13,4,697,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
23,46377.0,0,5000.0,6.91,0.11,2,595,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
25,51657.0,2,8000.0,6.62,0.15,4,660,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
23,51638.0,3,5500.0,12.73,0.11,3,684,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,51748.0,0,8000.0,12.84,0.15,2,645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,39391.0,3,5000.0,14.84,0.13,4,661,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
21,46706.0,1,5000.0,10.59,0.11,4,561,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
25,52041.0,4,8000.0,11.01,0.15,2,578,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24,46989.0,4,5000.0,10.99,0.11,2,545,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
24,47380.0,1,5000.0,11.14,0.11,3,636,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
23,47663.0,0,5000.0,12.69,0.1,3,697,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
22,47564.0,0,5000.0,6.99,0.11,2,619,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
25,47496.0,1,5000.0,7.49,0.11,4,653,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
24,52026.0,0,4800.0,7.51,0.09,2,602,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23,52062.0,1,7500.0,8.49,0.14,3,623,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
23,52191.0,4,12600.0,11.01,0.24,4,660,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25,51749.0,6,2000.0,5.42,0.04,3,636,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
24,51894.0,0,10000.0,13.8,0.19,2,582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26,48785.0,4,5000.0,7.74,0.1,3,553,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
24,48690.0,0,5000.0,14.22,0.1,4,582,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25,48905.0,2,5000.0,6.92,0.1,3,563,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
25,49053.0,6,5000.0,13.72,0.1,2,656,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
21,41399.0,0,5000.0,9.25,0.12,3,611,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
23,42125.0,2,5000.0,14.84,0.12,2,676,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
24,41857.0,2,5000.0,14.96,0.12,2,618,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
25,49128.0,1,5000.0,12.87,0.1,2,622,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
25,48904.0,3,5000.0,11.89,0.1,4,643,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
23,48518.0,0,5000.0,10.2,0.1,2,626,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
24,41981.0,4,5000.0,12.92,0.12,4,675,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
21,51803.0,0,7000.0,14.61,0.14,2,565,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
23,48937.0,0,5000.0,12.42,0.1,4,624,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
26,48997.0,4,5000.0,9.91,0.1,3,598,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
22,48874.0,0,5000.0,8.9,0.1,2,639,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
24,49029.0,2,5000.0,12.42,0.1,3,574,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
25,52268.0,3,10000.0,7.29,0.19,2,618,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
21,48934.0,0,5000.0,5.79,0.1,2,598,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
21,45101.0,0,1000.0,14.61,0.02,2,658,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,41438.0,0,5000.0,11.01,0.12,4,606,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24,49181.0,2,5000.0,6.17,0.1,3,588,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
21,49020.0,0,5000.0,9.25,0.1,4,614,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
24,41729.0,0,5000.0,12.23,0.12,2,593,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
25,52223.0,3,10000.0,15.76,0.19,3,563,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
22,48880.0,0,5000.0,6.17,0.1,2,688,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
23,49237.0,5,5000.0,11.01,0.1,3,690,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
23,52431.0,4,1000.0,7.51,0.02,2,663,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22,42293.0,0,5000.0,12.73,0.12,3,591,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,49020.0,2,5000.0,11.36,0.1,4,709,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
26,49009.0,1,5000.0,13.11,0.1,3,537,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
21,41630.0,1,5000.0,14.59,0.12,4,643,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26,49248.0,2,5000.0,14.26,0.1,2,530,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
22,52412.0,2,2000.0,10.74,0.04,4,671,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
23,52543.0,0,1000.0,6.76,0.02,3,614,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
26,49176.0,4,5000.0,9.45,0.1,3,624,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
22,48868.0,0,5000.0,7.43,0.1,4,611,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
25,52724.0,5,12000.0,6.17,0.23,4,664,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22,42369.0,0,5000.0,16.89,0.12,3,604,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
23,52734.0,2,8500.0,11.01,0.16,4,640,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
25,42722.0,0,5000.0,16.02,0.12,3,545,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
22,42442.0,0,5000.0,15.21,0.12,2,617,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
23,50171.0,0,5000.0,10.99,0.1,2,628,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
22,42684.0,0,5000.0,15.96,0.12,4,616,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
25,50020.0,2,5000.0,11.71,0.1,2,695,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
25,52627.0,1,7200.0,14.11,0.14,4,662,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
21,43096.0,0,5000.0,14.79,0.12,2,610,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
23,50595.0,3,5000.0,7.51,0.1,2,652,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
22,49908.0,1,5000.0,11.01,0.1,2,692,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
23,50381.0,0,5000.0,11.01,0.1,2,637,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
25,43090.0,3,5000.0,14.96,0.12,3,633,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
22,51360.0,0,5000.0,8.9,0.1,4,636,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
24,52708.0,0,9500.0,6.62,0.18,2,666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
23,52864.0,2,15600.0,11.01,0.3,4,720,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24,51367.0,4,5000.0,10.99,0.1,4,569,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
26,51879.0,2,5000.0,7.29,0.1,4,659,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
22,43786.0,0,5000.0,12.68,0.11,4,584,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
21,52834.0,2,7000.0,6.62,0.13,4,666,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
22,52938.0,1,6600.0,14.27,0.12,2,585,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
22,52541.0,1,2600.0,11.01,0.05,4,617,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
22,52883.0,0,9000.0,11.71,0.17,4,617,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24,51571.0,3,5000.0,5.42,0.1,2,672,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
24,52599.0,3,6000.0,10.65,0.11,3,620,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
22,44221.0,0,5000.0,16.32,0.11,4,647,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
24,52984.0,3,6000.0,13.49,0.11,3,678,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26,52116.0,6,15000.0,11.99,0.29,2,626,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
25,51359.0,1,5000.0,7.51,0.1,3,558,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
24,44046.0,2,5000.0,14.59,0.11,2,661,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
22,51671.0,0,5000.0,12.87,0.1,4,510,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
24,52229.0,3,2500.0,13.49,0.05,4,615,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23,43841.0,1,5000.0,13.22,0.11,4,581,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
23,52631.0,3,7200.0,10.59,0.14,3,675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,51140.0,2,5000.0,9.32,0.1,4,652,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
24,45404.0,5,10000.0,11.01,0.22,2,668,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
26,52541.0,3,8800.0,5.42,0.17,3,638,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26,51207.0,5,5000.0,11.91,0.1,4,565,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
23,52558.0,2,3600.0,15.62,0.07,3,587,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
22,52285.0,0,3500.0,11.49,0.07,3,607,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
24,44646.0,3,5000.0,12.92,0.11,3,617,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,51627.0,0,5000.0,10.99,0.1,2,677,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
22,52111.0,0,5000.0,12.42,0.1,4,653,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
22,51683.0,4,5000.0,12.98,0.1,4,666,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,52666.0,3,5000.0,7.14,0.09,4,650,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
25,52613.0,0,5000.0,10.38,0.1,2,549,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
22,52777.0,0,6650.0,10.37,0.13,3,558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25,52743.0,2,5000.0,7.51,0.09,3,644,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
24,45353.0,3,5000.0,16.45,0.11,3,648,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
22,52898.0,2,7750.0,7.66,0.15,2,682,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
22,53103.0,0,5000.0,12.69,0.09,2,581,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
24,52275.0,1,7000.0,6.92,0.13,3,671,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
24,52864.0,6,5000.0,14.17,0.09,4,620,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
23,52761.0,1,5000.0,12.87,0.09,3,663,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
26,53545.0,5,5000.0,10.65,0.09,4,643,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
22,46302.0,2,5000.0,12.18,0.11,2,634,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
22,52761.0,0,4000.0,7.88,0.08,4,713,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26,53638.0,3,5000.0,8.9,0.09,3,666,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
22,53962.0,0,5000.0,8.9,0.09,3,699,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
24,47250.0,5,5000.0,14.84,0.11,2,612,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
24,45048.0,1,6250.0,7.14,0.14,4,643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,55412.0,0,5000.0,12.42,0.09,2,677,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
22,52313.0,0,2000.0,11.01,0.04,3,660,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22,55201.0,0,5000.0,9.91,0.09,3,603,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
25,52553.0,5,10000.0,7.88,0.19,3,525,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25,54884.0,4,5000.0,11.01,0.09,4,655,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
25,52373.0,0,8000.0,7.14,0.15,4,620,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,52495.0,1,7000.0,10.62,0.13,4,663,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
24,52801.0,4,11500.0,7.88,0.22,2,660,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
24,52508.0,1,9250.0,13.11,0.18,2,646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,48138.0,2,5000.0,16.77,0.1,3,545,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,54962.0,0,5000.0,10.74,0.09,4,575,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
22,54959.0,0,5000.0,11.11,0.09,3,648,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
23,52517.0,3,9800.0,8.59,0.19,2,676,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
22,47797.0,2,5000.0,12.23,0.1,3,548,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
24,55063.0,0,5000.0,7.88,0.09,3,588,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
22,54929.0,0,5000.0,11.36,0.09,4,677,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
22,52474.0,0,6000.0,7.74,0.11,4,644,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
23,55032.0,0,5000.0,9.32,0.09,4,669,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
23,47631.0,0,5000.0,15.37,0.1,4,648,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,55037.0,0,5000.0,13.79,0.09,2,588,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
25,55241.0,0,5000.0,11.89,0.09,3,534,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23,54759.0,0,5000.0,7.75,0.09,3,579,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
25,55949.0,0,5000.0,11.01,0.09,2,573,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23,48610.0,4,5000.0,14.84,0.1,2,577,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
23,55704.0,0,5000.0,14.22,0.09,4,642,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23,56321.0,2,5000.0,7.14,0.09,4,681,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
24,48815.0,4,5000.0,14.11,0.1,3,579,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
26,49252.0,5,5000.0,15.99,0.1,2,664,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
22,56368.0,0,5000.0,7.88,0.09,2,683,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
23,52826.0,5,9000.0,9.63,0.17,2,592,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
24,45342.0,0,8500.0,12.53,0.19,2,604,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
22,52775.0,0,8500.0,12.09,0.16,4,630,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
22,56906.0,0,5000.0,10.37,0.09,4,537,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
25,57140.0,5,5000.0,6.76,0.09,3,638,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
21,57432.0,0,5000.0,9.32,0.09,3,565,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21,52576.0,0,11200.0,15.31,0.21,3,522,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
24,56969.0,1,5000.0,12.18,0.09,4,640,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
25,57407.0,4,5000.0,12.42,0.09,4,631,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
23,57354.0,0,5000.0,8.9,0.09,2,556,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
23,57308.0,1,5000.0,9.99,0.09,3,599,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
26,57838.0,4,5000.0,7.14,0.09,4,593,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
26,52721.0,2,17000.0,13.49,0.32,2,628,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
22,52872.0,0,8400.0,16.77,0.16,4,646,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
23,52860.0,0,10000.0,12.69,0.19,3,666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23,57614.0,0,5000.0,10.25,0.09,2,682,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
23,57812.0,0,5000.0,11.36,0.09,3,606,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
24,52913.0,6,6350.0,7.49,0.12,4,616,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
25,50539.0,4,5000.0,10.83,0.1,3,584,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
25,53212.0,3,3600.0,14.79,0.07,2,690,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26,52988.0,2,6000.0,12.87,0.11,3,593,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26,51224.0,2,5000.0,13.99,0.1,3,654,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
22,58567.0,1,5000.0,6.99,0.09,2,591,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
23,45441.0,0,7000.0,10.59,0.15,2,617,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
22,52759.0,0,7975.0,7.49,0.15,2,651,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
